Designator,Device,Footprint,Mid X,Mid Y,Ref X,Ref Y,Pad X,Pad Y,Layer,Rotation,SMD,Comment
"NEO123"	,"WS2815E"	,"LED-SMD_6P-L5.0-W5.0-TL"	,"94.263mm"	,"13.5mm"	,"94.263mm"	,"13.5mm"	,"96.663mm"	,"11.9mm"	,"T"	,"180"	,"Yes"	,"WS2815E"	,
"NEO124"	,"WS2815E"	,"LED-SMD_6P-L5.0-W5.0-TL"	,"102.763mm"	,"13.5mm"	,"102.763mm"	,"13.5mm"	,"105.163mm"	,"11.9mm"	,"T"	,"180"	,"Yes"	,"WS2815E"	,
"NEO125"	,"WS2815E"	,"LED-SMD_6P-L5.0-W5.0-TL"	,"111.263mm"	,"13.5mm"	,"111.263mm"	,"13.5mm"	,"113.663mm"	,"11.9mm"	,"T"	,"180"	,"Yes"	,"WS2815E"	,
"NEO126"	,"WS2815E"	,"LED-SMD_6P-L5.0-W5.0-TL"	,"119.763mm"	,"13.5mm"	,"119.763mm"	,"13.5mm"	,"122.163mm"	,"11.9mm"	,"T"	,"180"	,"Yes"	,"WS2815E"	,
"NEO127"	,"WS2815E"	,"LED-SMD_6P-L5.0-W5.0-TL"	,"128.263mm"	,"13.5mm"	,"128.263mm"	,"13.5mm"	,"130.663mm"	,"11.9mm"	,"T"	,"180"	,"Yes"	,"WS2815E"	,
"NEO128"	,"WS2815E"	,"LED-SMD_6P-L5.0-W5.0-TL"	,"136.763mm"	,"13.5mm"	,"136.763mm"	,"13.5mm"	,"139.163mm"	,"11.9mm"	,"T"	,"180"	,"Yes"	,"WS2815E"	,
"BC113"	,"CL03A104KO3NNNC"	,"C0201"	,"13.513mm"	,"11.9mm"	,"13.513mm"	,"11.9mm"	,"13.787mm"	,"11.9mm"	,"T"	,"180"	,"Yes"	,"100nF"	,
"BC114"	,"CL03A104KO3NNNC"	,"C0201"	,"22.013mm"	,"11.9mm"	,"22.013mm"	,"11.9mm"	,"22.287mm"	,"11.9mm"	,"T"	,"180"	,"Yes"	,"100nF"	,
"BC115"	,"CL03A104KO3NNNC"	,"C0201"	,"30.513mm"	,"11.9mm"	,"30.513mm"	,"11.9mm"	,"30.787mm"	,"11.9mm"	,"T"	,"180"	,"Yes"	,"100nF"	,
"BC116"	,"CL03A104KO3NNNC"	,"C0201"	,"39.013mm"	,"11.9mm"	,"39.013mm"	,"11.9mm"	,"39.287mm"	,"11.9mm"	,"T"	,"180"	,"Yes"	,"100nF"	,
"BC117"	,"CL03A104KO3NNNC"	,"C0201"	,"47.513mm"	,"11.9mm"	,"47.513mm"	,"11.9mm"	,"47.787mm"	,"11.9mm"	,"T"	,"180"	,"Yes"	,"100nF"	,
"BC118"	,"CL03A104KO3NNNC"	,"C0201"	,"56.013mm"	,"11.9mm"	,"56.013mm"	,"11.9mm"	,"56.287mm"	,"11.9mm"	,"T"	,"180"	,"Yes"	,"100nF"	,
"BC119"	,"CL03A104KO3NNNC"	,"C0201"	,"64.513mm"	,"11.9mm"	,"64.513mm"	,"11.9mm"	,"64.787mm"	,"11.9mm"	,"T"	,"180"	,"Yes"	,"100nF"	,
"BC120"	,"CL03A104KO3NNNC"	,"C0201"	,"73.013mm"	,"11.9mm"	,"73.013mm"	,"11.9mm"	,"73.287mm"	,"11.9mm"	,"T"	,"180"	,"Yes"	,"100nF"	,
"BC121"	,"CL03A104KO3NNNC"	,"C0201"	,"81.513mm"	,"11.9mm"	,"81.513mm"	,"11.9mm"	,"81.787mm"	,"11.9mm"	,"T"	,"180"	,"Yes"	,"100nF"	,
"BC122"	,"CL03A104KO3NNNC"	,"C0201"	,"90.013mm"	,"11.9mm"	,"90.013mm"	,"11.9mm"	,"90.287mm"	,"11.9mm"	,"T"	,"180"	,"Yes"	,"100nF"	,
"BC123"	,"CL03A104KO3NNNC"	,"C0201"	,"98.513mm"	,"11.9mm"	,"98.513mm"	,"11.9mm"	,"98.787mm"	,"11.9mm"	,"T"	,"180"	,"Yes"	,"100nF"	,
"BC124"	,"CL03A104KO3NNNC"	,"C0201"	,"107.013mm"	,"11.9mm"	,"107.013mm"	,"11.9mm"	,"107.287mm"	,"11.9mm"	,"T"	,"180"	,"Yes"	,"100nF"	,
"BC125"	,"CL03A104KO3NNNC"	,"C0201"	,"115.513mm"	,"11.9mm"	,"115.513mm"	,"11.9mm"	,"115.787mm"	,"11.9mm"	,"T"	,"180"	,"Yes"	,"100nF"	,
"BC126"	,"CL03A104KO3NNNC"	,"C0201"	,"124.013mm"	,"11.9mm"	,"124.013mm"	,"11.9mm"	,"124.287mm"	,"11.9mm"	,"T"	,"180"	,"Yes"	,"100nF"	,
"BC127"	,"CL03A104KO3NNNC"	,"C0201"	,"132.513mm"	,"11.9mm"	,"132.513mm"	,"11.9mm"	,"132.787mm"	,"11.9mm"	,"T"	,"180"	,"Yes"	,"100nF"	,
"BC128"	,"CL03A104KO3NNNC"	,"C0201"	,"141.013mm"	,"11.9mm"	,"141.013mm"	,"11.9mm"	,"141.287mm"	,"11.9mm"	,"T"	,"180"	,"Yes"	,"100nF"	,
"R1"	,"RTT014700FTH"	,"R0201"	,"5.8mm"	,"72.241mm"	,"5.8mm"	,"72.241mm"	,"5.8mm"	,"72mm"	,"T"	,"90"	,"Yes"	,"470Ω"	,
"CN1"	,"640456-2"	,"CONN-TH_KF2510-2A"	,"9.27mm"	,"72mm"	,"9.27mm"	,"72mm"	,"8mm"	,"72mm"	,"B"	,"180"	,"No"	,"640456-2"	,
"CN2"	,"640456-2"	,"CONN-TH_KF2510-2A"	,"136.77mm"	,"17.5mm"	,"136.77mm"	,"17.5mm"	,"138.04mm"	,"17.5mm"	,"B"	,"0"	,"No"	,"IN"	,
"CN0"	,"691137710002_"	,"SHDR2W70P0X500_1X2_1000X750X11"	,"136.9mm"	,"53.6mm"	,"134.4mm"	,"53.6mm"	,"134.4mm"	,"53.6mm"	,"B"	,"0"	,"No"	,"PWR"	,
"C1"	,"16ZLJ1000M8X20"	,"CAP-TH_BD8.0-P3.50-D0.6-FD_1"	,"123.7mm"	,"17.5mm"	,"123.7mm"	,"17.5mm"	,"125.45mm"	,"17.5mm"	,"B"	,"180"	,"No"	,"1000uF"	,
